_record_id;_geometry;_latitude;_longitude
541f3906-27e1-4e3e-9079-31946d959c78;"SRID=4326;POINT(-78.4796643021 -0.107281455177)";-0.10728;-78.479664
6f050e04-8e4a-414e-be91-d4f7f1c82007;"SRID=4326;POINT(-78.4976108372 -0.107258458374)";-0.10725;-78.497610
a99350f1-c2e0-4865-a6bf-0f6a33ed02dc;"SRID=4326;POINT(-78.4977248311 -0.106906754331)";-0.10690;-78.497724
86596b26-8b96-4b57-a61b-48cb0662c2af;"SRID=4326;POINT(-78.4819372976 -0.106859727355)";-0.10685;-78.481937
3cb552fb-9503-4af0-a711-3e5eec798add;"SRID=4326;POINT(-78.4977545031 -0.106820734218)";-0.10682;-78.497754
b33c2a6f-4892-49a1-892b-e15c5dc94d1c;"SRID=4326;POINT(-78.4224108328 -0.106345354579)";-0.10634;-78.422410
0a3ff682-eee1-4e0b-9704-1f61a3df6c6a;"SRID=4326;POINT(-78.4819403723 -0.106270990733)";-0.10627;-78.481940
dbf33296-d261-4e53-a03b-e247a1b69aea;"SRID=4326;POINT(-78.5075574741 -0.105814426592)";-0.10581;-78.507557
711b180c-a6a8-433d-b23c-4d3aa8858c1b;"SRID=4326;POINT(-78.4622901911 -0.105809590739)";-0.10580;-78.462290
9610f92d-99a8-4421-b36b-220282e851b0;"SRID=4326;POINT(-78.4563936666 -0.105679310543)";-0.10567;-78.456393
60f12f23-ed94-4224-a48f-1c7934527f12;"SRID=4326;POINT(-78.4826565161 -0.105173379724)";-0.10517;-78.482656
cbcc6265-e959-4887-8eb4-eecfed27d321;"SRID=4326;POINT(-78.4213844687 -0.105167344764)";-0.10516;-78.421384
d7d920b1-a646-4e3b-bb0c-e5e9cfb24f2d;"SRID=4326;POINT(-78.5015023872 -0.100290426063)";-0.10029;-78.501502
06a61494-1591-4e3d-a4c0-604416fde951;"SRID=4326;POINT(-78.4271364659 -0.0998015942149)";-0.09980;-78.427136
c60523dd-23a5-43de-b210-3f4ce585c7e8;"SRID=4326;POINT(-78.4992563725 -0.0992477188889)";-0.09924;-78.499256
d8380556-09c4-4928-8787-97fae6f7f6f0;"SRID=4326;POINT(-78.4978757054 -0.0991669174634)";-0.09916;-78.497875
329cace1-3ffe-4a72-a08a-003dc017c0b2;"SRID=4326;POINT(-78.4276610055 -0.0973017420621)";-0.09730;-78.427661
c1ecfb0c-92da-49b6-89c3-f7d470550ad4;"SRID=4326;POINT(-78.4308630601 -0.096917217946)";-0.09691;-78.430863
4a42caa8-cd70-48e5-b99a-92d2ce02b5e8;"SRID=4326;POINT(-78.4832344639 -0.0945982163096)";-0.09459;-78.483234
c6e4fdfc-5bbe-45b9-9261-b7f2a129362f;"SRID=4326;POINT(-78.481999408 -0.0945479055924)";-0.09454;-78.481999
2f12fa1f-9cf7-4557-8c27-df89c6f90cb8;"SRID=4326;POINT(-78.4745347872 -0.0933019404516)";-0.09330;-78.474534
f1c60bc7-58ee-41fa-8244-76012bbd1e5a;"SRID=4326;POINT(-78.4823614731 -0.0910874445007)";-0.09108;-78.482361
1c80c368-e3fe-4ba0-a613-7b11b17f85fb;"SRID=4326;POINT(-78.4736392647 -0.0902174040405)";-0.09021;-78.473639
c3a6c4ad-87c9-4656-aad4-b107577de3b0;"SRID=4326;POINT(-78.4631149471 -0.0876066119844)";-0.08760;-78.463114
784cd23a-07b8-4b3d-9a19-e69123b16a12;"SRID=4326;POINT(-78.4751765714 -0.0870052819896)";-0.08700;-78.475176
14bb5272-3302-43d3-af68-05bd89ca4624;"SRID=4326;POINT(-78.4236204252 -0.0866198954835)";-0.08661;-78.423620
2e5dcc06-d87d-4629-92c8-658bfacc0cc1;"SRID=4326;POINT(-78.4632739519 -0.0865242490546)";-0.08652;-78.463273
56201e68-d576-4273-820a-4d78955350f4;"SRID=4326;POINT(-78.4635259956 -0.0847259227603)";-0.08472;-78.463525
509826f4-874a-4b01-aee2-3efe73b77557;"SRID=4326;POINT(-78.4669712604 -0.0803807915372)";-0.08038;-78.466971
e1cf3d57-2da0-43c7-95b8-ce1b97f8d39c;"SRID=4326;POINT(-78.458831894 -0.0774328303082)";-0.07743;-78.458831
77228d22-486c-4433-8016-103c3d077439;"SRID=4326;POINT(-78.469064422 -0.0684362114661)";-0.06843;-78.469064
26304381-fea6-478f-8e82-7524b99bf101;"SRID=4326;POINT(-78.457703 -0.058114)";-0.05811;-78.457703
ff3b887e-c5e8-4696-ade8-6d4044d732e5;"SRID=4326;POINT(-78.444572 -0.034141)";-0.034141;-78.444572
e6a9a0d4-3fdf-45f1-9f08-a4670c83a688;"SRID=4326;POINT(-78.448288 -0.031451)";-0.03145;-78.448288
08c11374-e422-4f1e-aee4-c1a56bcb22c8;"SRID=4326;POINT(-78.444672 -0.007705)";-0.007705;-78.444672
2bb2d312-e59c-4d94-b6a2-d2f7ec59d089;"SRID=4326;POINT(-78.452477 -0.002397)";-0.00239;-78.452477
26543183-ab8c-49d0-afdb-1c34f0119442;"SRID=4326;POINT(-78.444317691 -0.228983597352)"; -0.22898;-78.444317
0fcc3607-dde0-4ab8-a7f5-50cf62a9ed11;"SRID=4326;POINT(-78.423551023 -0.223598769479)"; -0.22359;-78.423551
fb5eec11-f7b8-45f3-aeab-fa1ce7680b7d;"SRID=4326;POINT(-78.437288627 -0.203362648862)"; -0.20336;-78.437288
c4661615-4304-4675-a5a4-c3c6abfc2b87;"SRID=4326;POINT(-78.437654078 -0.192976191867)"; -0.19297;-78.437654
3a5997fe-7843-4928-8819-820ddefc8b88;"SRID=4326;POINT(-78.431414254 -0.171366413743)"; -0.17136;-78.431414
32fb08a8-f850-4aeb-9626-3d33fbb82541;"SRID=4326;POINT(-78.436710611 -0.149787121265)"; -0.14978;-78.436710
74006ebd-500c-4b7a-90a5-5a7175ac876a;"SRID=4326;POINT(-78.421631232 -0.105289528146)"; -0.10528;-78.421631
7861dc90-3eb9-4f22-b68b-c9d370ad78da;"SRID=4326;POINT(-78.427842306 -0.0974886585028)"; -0.09748;-78.427842
